ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents,label,detailed-label
1545466965.306385,Ca9ox56gbHQQ0LxWd,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1545466979.129238,C1srFu3zfIL6HiqjT4,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1538618420.681799,CG9lBU1VxZoTHAHdQh,192.168.100.113,123,89.221.212.46,123,udp,-,-,-,-,S0,-,-,0,D,1,76,0,0,-,benign,-
1533111687.47485,ConFuB6xBAiHa3k4b,192.168.100.113,123,147.231.100.5,123,udp,-,0.001495,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545411330.459521,CqUPYV3nN3ndMCYWD8,192.168.1.195,52517,192.168.1.1,53,udp,dns,5.001898,78,0,S0,-,-,0,D,2,134,0,0,-,benign,-
1545466987.912982,CPBIqf3EL2qx3CSFBi,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1538599634.65805,CDzUHo3yJiDcSEK0Jc,192.168.100.113,42050,192.168.100.1,53,udp,dns,5.005148,78,0,S0,-,-,0,D,2,134,0,0,-,benign,-
1538574336.68766,C16cl54RAH0Q9njbff,192.168.100.113,123,37.187.104.44,123,udp,-,-,-,-,S0,-,-,0,D,1,76,0,0,-,benign,-
1545466958.994254,CFMnKmu1SE5obXVo3,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1545415139.299465,CM0ulJ1ZWSPDHveJp5,192.168.1.195,52018,185.244.25.235,6667,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,malicious,
1545458882.659891,CI8LKw3A3U6WCJPNv5,192.168.1.195,53646,185.244.25.235,6667,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,malicious,
1545466987.773553,CnMpJ23Ol81mFEuM82,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1538636801.680855,C46PYD1FBkxjJ7D00h,192.168.100.113,52986,8.8.8.8,53,udp,dns,-,-,-,S0,-,-,0,D,1,71,0,0,-,benign,-
1538603636.663023,ChBmYJ1ekpGFMmW6F,192.168.100.113,123,37.157.194.44,123,udp,-,-,-,-,S0,-,-,0,D,1,76,0,0,-,benign,-
1545466971.573812,C4YnbNsobzNKEIUKg,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1533096170.47442,CrX9Sq3hMZP3cEb113,192.168.100.113,123,147.231.100.5,123,udp,-,0.001749,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545466983.119708,Ca1Nkg1rAkbgCGbK7j,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1545466963.037939,Ck07aERcg2r6eQdga,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1545483292.737589,C3Blu52LTob7QAgWs5,192.168.1.195,56294,185.244.25.235,6667,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,malicious,
1538573633.663547,CZXPDj3HiQJ3DDOmr4,192.168.100.113,123,213.199.225.40,123,udp,-,0.039221,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545466985.677506,CTZ2QHcdqCggFnqci,192.168.1.195,45930,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1533076998.474742,Cn4ph93V37Z654gX2f,192.168.100.113,123,147.231.100.5,123,udp,-,0.001748,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545466972.948035,Cpyv5v39UYXkFQuq62,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1533106941.474343,Cv0wn24D6h160d3kl,192.168.100.113,123,80.79.25.111,123,udp,-,0.002498,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545414391.457568,CKFkm12liEWshQEn6l,192.168.1.195,123,147.231.100.5,123,udp,-,0.001481,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1533092107.476372,CHdUmBXi0CaXBHNCe,192.168.100.113,123,80.79.25.111,123,udp,-,0.002246,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545466979.187706,CliaieJfI2lVqvfob,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1545486317.584984,CqyJYb4HEpGa9oGCZ2,192.168.1.195,56696,185.244.25.235,6667,tcp,irc,36.215496,62,269,S3,-,-,0,ShAdDaf,9,554,6,589,-,malicious,
1545409261.058772,Cc3g5f4XX9FEfJ0Q9g,192.168.1.195,50470,185.244.25.235,6667,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,malicious,
1545408999.316789,CDoQLB1Y9JeTidFLAg,192.168.1.195,50412,185.244.25.235,6667,tcp,irc,4.091915,75,243,S3,-,-,0,ShAdDaf,9,567,6,563,-,malicious,
1545466981.438927,CgXFSA2oEQmSufXved,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1545466965.499525,ChTwcx2YJbEFi28IId,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1545466966.495456,C7tvQkmyW2FC6dm9d,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1533109249.797453,CQagr23UNxaGUvZqRi,192.168.100.113,46432,178.128.185.250,50,tcp,-,3.098239,0,0,S0,-,-,0,S,3,180,0,0,-,malicious,
1538614697.689787,CRH1h23HFaPkfPirf,192.168.100.113,58739,192.168.100.1,53,udp,dns,0.000496,45,45,SF,-,-,0,Dd,1,73,1,73,-,benign,-
1538613165.66728,CJE48oxdusi8L1vy7,192.168.100.113,57787,192.168.100.1,53,udp,dns,-,-,-,S0,-,-,0,D,1,67,0,0,-,benign,-
1545435012.45472,CVt0io24wGTZawCAB8,192.168.1.195,123,147.231.100.5,123,udp,-,0.022737,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545437961.457695,Cz1fPb1hnuHIbHXjUg,192.168.1.195,123,89.221.210.188,123,udp,-,-,-,-,S0,-,-,0,D,1,76,0,0,-,benign,-
1545466745.11622,Cgiy6bvmnYZm1bWr1,192.168.1.195,54546,185.244.25.235,6667,tcp,-,3.141711,0,0,S0,-,-,0,S,3,180,0,0,-,malicious,
1545487778.899004,CMy4Ju4WrVfErqI5H3,192.168.1.195,56870,185.244.25.235,6667,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,malicious,
1545466975.215731,CwXuvp1klObnoyaNNi,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1538613249.676384,C8qX0L1PQgGLhcOjX8,192.168.100.113,47418,192.168.100.1,53,udp,dns,0.143412,45,45,SF,-,-,0,Dd,1,73,1,73,-,benign,-
1545466979.46206,CMkteT2XeAYVHYlOb1,192.168.1.195,9288,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1545431864.457792,CH5GQk3CQOCd3z58m6,192.168.1.195,123,147.231.100.5,123,udp,-,-,-,-,S0,-,-,0,D,1,76,0,0,-,benign,-
1533052168.016643,CLhoms3hKKJtj4SEP2,192.168.100.113,43580,178.128.185.250,50,tcp,-,3.116214,0,0,S0,-,-,0,S,3,180,0,0,-,malicious,
1533105297.474356,CnnO080aFBY9GM2H5,192.168.100.113,123,37.157.198.150,123,udp,-,0.004995,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545407558.286572,CVQZCzneKcR4nDkZ8,192.168.1.195,49960,185.244.25.235,6667,tcp,irc,4.102661,75,243,S3,-,-,0,ShAdDaf,9,567,6,563,-,malicious,
1545483304.454896,CO0FLJ161S4fajsoU2,192.168.1.195,123,89.221.210.188,123,udp,-,-,-,-,S0,-,-,0,D,1,76,0,0,-,benign,-
1545480004.501793,CPAwAe1Rz56P2rJe8d,192.168.1.195,55948,185.244.25.235,6667,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,malicious,
1533076847.474855,CwHQKB4PzuuqddpHv5,192.168.100.113,123,37.157.198.150,123,udp,-,0.004979,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545403995.902832,CXGFvG19LNJjQKqy2j,192.168.1.195,41050,185.244.25.235,80,tcp,-,3.158705,0,0,S0,-,-,0,S,3,180,0,0,-,benign,-
1538634434.669471,CQ34Rb11SowZtJRRy1,192.168.100.113,44413,192.168.100.1,53,udp,dns,5.005157,78,0,S0,-,-,0,D,2,134,0,0,-,benign,-
1533068587.054849,C24HgAifYq3tOwAP8,192.168.100.113,44400,178.128.185.250,50,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,malicious,
1545466979.07478,Cc1jpA4MqHkk3XYUIf,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1545460918.820058,CA4ePw3FiEaxJkX3k,192.168.1.195,54020,185.244.25.235,6667,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,malicious,
1545466942.33802,CHyfxX3r8zH7xqTzej,192.168.1.195,54584,185.244.25.235,6667,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,malicious,
1533047112.471359,CMlaHT2fZfnEM5xNe8,192.168.100.113,123,147.231.100.5,123,udp,-,0.001496,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545455893.45821,CISvDr2vRgMWNkJ0Lk,192.168.1.195,123,81.2.248.189,123,udp,-,-,-,-,S0,-,-,0,D,1,76,0,0,-,benign,-
1545466972.829595,Ckx3cI2Z2vAwRp58cb,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1545406384.540735,CA7aas1GZ1UzhxM3vi,192.168.1.195,49598,185.244.25.235,6667,tcp,-,3.080238,0,0,S0,-,-,0,S,3,180,0,0,-,malicious,
1545418110.858894,CcJk563yec8WiYccof,192.168.1.195,53036,185.244.25.235,6667,tcp,irc,1.082134,75,243,S3,-,-,0,ShAdDaf,7,447,6,563,-,malicious,
1545466962.789324,CQSarN25N3jtExYwX3,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1533044275.471509,CK1CuE1SIB56k4Hhy4,192.168.100.113,123,31.31.74.35,123,udp,-,0.005236,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545438930.45821,CHh8Ps4u8xIBhlWPU6,192.168.1.195,123,82.113.53.40,123,udp,-,-,-,-,S0,-,-,0,D,1,76,0,0,-,benign,-
1538574179.657672,Chkz9P3181SWM0Vb77,192.168.100.113,123,81.2.254.32,123,udp,-,0.020981,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545416716.457474,COYoM71IrY3MrLdcE6,192.168.1.195,123,89.221.212.46,123,udp,-,-,-,-,S0,-,-,0,D,1,76,0,0,-,benign,-
1545422389.456865,CCY4Ct3cP2qK4o72Lk,192.168.1.195,123,77.78.107.252,123,udp,-,-,-,-,S0,-,-,0,D,1,76,0,0,-,benign,-
1533076813.474744,CJX7Cr1dcKmG71Bxs,192.168.100.113,123,81.2.254.224,123,udp,-,0.005728,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1533095751.934515,Cx9iVn4RgjaQkaPZRl,192.168.100.113,45756,178.128.185.250,50,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,malicious,
1545448447.457097,CDhIYkHWlGhUw6fFk,192.168.1.195,123,147.231.100.5,123,udp,-,0.001496,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1538615094.703948,Cn6Gv14qtKCND3BzW9,192.168.100.113,42676,192.168.100.1,53,udp,dns,0.000751,45,45,SF,-,-,0,Dd,1,73,1,73,-,benign,-
1538611710.664993,CzRKab1YdgQmafwhK7,192.168.100.113,123,89.221.214.130,123,udp,-,-,-,-,S0,-,-,0,D,1,76,0,0,-,benign,-
1533069270.657279,C5Awz32BE2pyN0DQTl,192.168.100.113,35252,128.185.250.50,50,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,malicious,
1545485038.774437,CpqaT1K5nGl0ZOvSf,192.168.1.195,56508,185.244.25.235,6667,tcp,-,3.086984,0,0,S0,-,-,0,S,3,180,0,0,-,malicious,
1533094534.474402,COYYOl4P6wJQrXPBXc,192.168.100.113,123,147.231.100.5,123,udp,-,0.001738,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545466979.166966,CJl9avPKV47iLw1Hi,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1533095975.29433,CvZ0bT1Ou1Vd9bri3k,192.168.100.113,45768,178.128.185.250,50,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,malicious,
1533108571.454647,CNhETf1m8SqHK69uIg,192.168.100.113,37216,128.185.250.50,50,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,malicious,
1545472118.458966,CGll1MJJE9EIs7RB8,192.168.1.195,123,78.108.102.237,123,udp,-,-,-,-,S0,-,-,0,D,1,76,0,0,-,benign,-
1545413587.620999,CEzJds1iwbSkTxjKec,192.168.1.195,51544,185.244.25.235,6667,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,malicious,
1533119937.474443,CPMHpM34u97D2zGs5h,192.168.100.113,123,147.231.100.5,123,udp,-,0.001499,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545484607.457982,CfCPB52EQIyCy1q5Pc,192.168.1.195,123,195.113.144.201,123,udp,-,-,-,-,S0,-,-,0,D,1,76,0,0,-,benign,-
1533113450.474266,CPGXOJ3NFo4xXl1jue,192.168.100.113,123,31.31.74.35,123,udp,-,0.004746,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545466986.783871,CJRPRD4cR5dHBcoJFl,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1545466988.951126,CCS3AQ2CexfGeFXkF3,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1533082887.474021,CIEDDR3ssXTrMor11g,192.168.100.113,123,147.231.100.5,123,udp,-,0.001997,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545466975.345399,Cs3Tgi3mv9XjVc1mXd,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1545466984.101896,CzxlJK3NnLeGycnQfl,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1538603191.674669,CbiGvcoWQDOcY51Ga,192.168.100.113,54928,192.168.100.1,53,udp,dns,0.000749,45,45,SF,-,-,0,Dd,1,73,1,73,-,benign,-
1538612453.789775,CsPb7m2DBCJ4FhJnVi,192.168.100.113,54021,192.168.100.1,53,udp,dns,0.000499,45,45,SF,-,-,0,Dd,1,73,1,73,-,benign,-
1545407733.456371,CIPwmN3cum2xE95nRk,192.168.1.195,123,147.231.100.5,123,udp,-,0.009992,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545466968.278937,Cg8QVb10GU2s7gApTg,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1545466973.041224,C2qw9OMYIw9Iu1sBb,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1545445375.456548,CqMhFg1mOSnv2THt38,192.168.1.195,123,147.231.100.5,123,udp,-,0.001495,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1538599312.657663,CG4c9c338qzPItvQM,192.168.100.113,123,37.157.194.44,123,udp,-,-,-,-,S0,-,-,0,D,1,76,0,0,-,benign,-
1545466974.018665,CCjCxG3pgJZx7U5VC9,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1545466987.912733,CVKSMjveNdMvf3dy2,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1533081451.471979,Cs2dxn4o0jTVpbbSBg,192.168.100.113,123,147.231.100.5,123,udp,-,0.001743,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545466981.78597,CvxI621Mh3gJZsfLZ6,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1533069722.478247,CA6BI04cobLXvfdjPf,192.168.100.113,123,147.231.100.5,123,udp,-,0.001746,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545409438.698981,CilwRY2kgl6nbuznr9,192.168.1.195,50512,185.244.25.235,6667,tcp,-,3.159699,0,0,S0,-,-,0,S,3,180,0,0,-,malicious,
1545405790.294327,CRwJXNrXSpV8qeKjc,192.168.1.195,49430,185.244.25.235,6667,tcp,-,3.087981,0,0,S0,-,-,0,S,3,180,0,0,-,malicious,
1538634042.669468,CAudqh1QX1gKVka1E5,192.168.100.113,123,195.113.144.201,123,udp,-,-,-,-,S0,-,-,0,D,1,76,0,0,-,benign,-
1533087409.534689,COaZhH1U7ePuOVEx74,192.168.100.113,45340,178.128.185.250,50,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,malicious,
1538599081.658377,Cms0hbVs0RqL4hC97,192.168.100.113,33859,192.168.100.1,53,udp,dns,5.005152,78,0,S0,-,-,0,D,2,134,0,0,-,benign,-
1533082700.473916,CswBut4J9SLxd2AqFg,192.168.100.113,123,81.2.254.224,123,udp,-,0.005745,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545442129.45931,CEFUxa3wzBg6HZA2A6,192.168.1.195,123,195.113.144.201,123,udp,-,-,-,-,S0,-,-,0,D,1,76,0,0,-,benign,-
1545466987.667868,Ckvd0o3Ej1icM9K6H6,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1545405082.214566,CoftJA2lmNzRwMwOb6,192.168.1.195,49190,185.244.25.235,6667,tcp,irc,2.127790,75,243,S3,-,-,0,ShAdDaf,8,507,6,563,-,malicious,
1545456194.822339,C2zxdt2abMDT57ovph,192.168.1.195,65279,1.1.1.1,1,tcp,-,1.200314,0,0,S0,-,-,0,S,1175,47000,0,0,-,benign,-
1545466982.876105,CfcxOQ1idHeDWrSiYd,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1538612627.677338,CYuISi2XlIuDsqnMQ6,192.168.100.113,56445,192.168.100.1,53,udp,dns,0.000499,45,45,SF,-,-,0,Dd,1,73,1,73,-,benign,-
1545424214.454552,C1NKxmO1g9d4yxYV8,192.168.1.195,123,147.231.100.5,123,udp,-,0.001496,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545466982.689461,CriCs32PE8jlnIB15g,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1545423886.454541,C45jNYdzw8NzG9nM3,192.168.1.195,123,82.113.53.40,123,udp,-,-,-,-,S0,-,-,0,D,1,76,0,0,-,benign,-
1533064481.472128,C1h2Yg1jJlSZm4io95,192.168.100.113,123,147.231.100.5,123,udp,-,0.001747,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545411645.541159,CfylsM2N46NFFMD6pi,192.168.1.195,51064,185.244.25.235,6667,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,malicious,
1538596355.660541,COU3Nq37XwCq7gxhv5,192.168.100.113,49745,192.168.100.1,53,udp,dns,5.005136,78,0,S0,-,-,0,D,2,134,0,0,-,benign,-
1545415272.579413,CzPaoO1stz5RJITwch,192.168.1.195,52064,185.244.25.235,6667,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,malicious,
1545405392.742371,CBqENK3q9zOwrqsRSc,192.168.1.195,49298,185.244.25.235,6667,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,malicious,
1545466961.542044,Cj1PAW1P8UQ8P3UZ3d,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1533107408.408505,C5jAy31nj21JPM2qh5,192.168.100.113,46340,178.128.185.250,50,tcp,-,3.125713,0,0,S0,-,-,0,S,3,180,0,0,-,malicious,
1545489121.141827,CVqSj02tfX27u22zal,192.168.1.195,57014,185.244.25.235,6667,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,malicious,
1545479247.459205,CWpnSE2XWWjXdxKjPl,192.168.1.195,123,195.113.144.201,123,udp,-,0.001746,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545486642.786963,CzsWJsQC164hg3NNc,192.168.1.195,56730,185.244.25.235,6667,tcp,-,3.152697,0,0,S0,-,-,0,S,3,180,0,0,-,malicious,
1533063240.477278,CWOC6C327TpDLI7BV8,192.168.100.113,123,147.231.100.5,123,udp,-,0.002000,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545466960.27102,CaWN9d2gt03YxseqG6,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1545466987.846266,CV7Egi3MfTYhR0a9j5,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1545466961.576525,CfwsnAMs637N5U2ab,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1533081972.472041,CYBJ1cbE9Q9WmyB4g,192.168.100.113,123,147.231.100.5,123,udp,-,0.001744,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545466971.947091,C3VvdB49NfcAIkelV2,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1533105267.474432,Coo0ju4vXklUaVmeN4,192.168.100.113,123,81.2.254.224,123,udp,-,0.005745,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1533082045.691856,CgQZ933iO6R1onpmm8,192.168.100.113,45072,178.128.185.250,50,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,malicious,
1545473034.974246,CQ3FyQ2kpUrvoI6pT7,192.168.1.195,55164,185.244.25.235,6667,tcp,-,3.127738,0,0,S0,-,-,0,S,3,180,0,0,-,malicious,
1533093032.851812,CxwcBY2t655xVH3KYe,192.168.100.113,36440,128.185.250.50,50,tcp,-,3.082987,0,0,S0,-,-,0,S,3,180,0,0,-,malicious,
1545445507.4569,CNybz84DOXOH1T0nU2,192.168.1.195,123,147.231.100.5,123,udp,-,0.007480,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1533061699.475291,CaJivN2vLe6TzvEWa7,192.168.100.113,123,81.2.254.224,123,udp,-,0.005745,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1538578797.660613,CW9sPuJ8EUCqcRq8a,192.168.100.113,123,37.157.194.44,123,udp,-,-,-,-,S0,-,-,0,D,1,76,0,0,-,benign,-
1545425848.457653,CvI9Ie1jzm4jr1uAJj,192.168.1.195,123,147.231.100.5,123,udp,-,0.001747,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545482343.456122,CeFvV22TMP37HOiDY5,192.168.1.195,123,77.78.107.252,123,udp,-,-,-,-,S0,-,-,0,D,1,76,0,0,-,benign,-
1538625566.691476,CnBzBc2FLNoHbFodDc,192.168.100.113,123,89.221.214.130,123,udp,-,-,-,-,S0,-,-,0,D,1,76,0,0,-,benign,-
1545433766.455001,C3WR3C3lggTrQYXRUh,192.168.1.195,123,147.231.100.5,123,udp,-,0.011993,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545411399.541147,CeIEcY2uexThXF4Kze,192.168.1.195,51002,185.244.25.235,6667,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,malicious,
1545466980.092188,C5RHq42Zq0fjkzC4Sf,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1538576123.66164,Cr1qfz1YPblXZQZ309,192.168.100.113,123,81.2.254.32,123,udp,-,0.048214,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1533095909.47455,CBKKtl1i05l7b3cQSa,192.168.100.113,123,147.231.100.5,123,udp,-,0.001745,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545466972.892321,CvFtZq2ObiGeCuITvh,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1533124133.474577,CO2cxP3uOwlUgwg5Gk,192.168.100.113,123,147.231.100.5,123,udp,-,0.001747,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1538600948.660689,CM77XE3AaofjF4nbnh,192.168.100.113,123,31.31.74.35,123,udp,-,-,-,-,S0,-,-,0,D,1,76,0,0,-,benign,-
1545407602.659253,C9ds9aQWgdYkg0VE5,192.168.1.195,49972,185.244.25.235,6667,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,malicious,
1545466968.226717,CznIrz3VdN3rglLEf4,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1545488801.458701,C5Eb632DZ3Wq1F30Yb,192.168.1.195,123,195.113.144.201,123,udp,-,-,-,-,S0,-,-,0,D,1,76,0,0,-,benign,-
1545416927.404763,CTRdmR3NOdQotYIku5,192.168.1.195,52706,185.244.25.235,6667,tcp,-,3.095492,0,0,S0,-,-,0,S,3,180,0,0,-,malicious,
1533055380.471668,CZKqaJ3YMNle04YOY,192.168.100.113,123,147.231.100.5,123,udp,-,0.001745,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545466961.94007,CqtUcs47U86SS6oUfk,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1545466981.385462,CEMja71UTLKgmxqcm5,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1533094586.474305,Cohke33oAO42eDmi6a,192.168.100.113,123,31.31.74.35,123,udp,-,0.004739,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545489732.101463,CWQuX41LFFjLvTUhD9,192.168.1.195,57072,185.244.25.235,6667,tcp,irc,32.695380,62,269,S3,-,-,0,ShAdDaft,8,498,6,589,-,malicious,
1538601829.699728,CATFyr1vHJSWl7XV96,192.168.100.113,35780,192.168.100.1,53,udp,dns,0.000499,45,45,SF,-,-,0,Dd,1,73,1,73,-,benign,-
