ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents,label,detailed-label
1545409715.585551,CKZt824xoCdJloLnQg,192.168.1.195,50582,185.244.25.235,6667,tcp,irc,1.083135,75,243,S3,-,-,0,ShAdDaf,7,447,6,563,-,malicious,
1545466968.081312,C7WDIc1qTZsAwCYGhj,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1533122066.495969,CsC4JUXX6YhPApChh,192.168.100.113,47072,178.128.185.250,50,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,malicious,
1533077537.474602,CfVtQT3Xrqr2pP7Zbi,192.168.100.113,123,147.251.48.140,123,udp,-,0.004997,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545466975.550047,CTzlN834B3vjByvRG7,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1545466960.301008,CMu82o1ay6Pvg0ZEMj,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1533076265.475616,CzESJM1tRW7n4f5VGl,192.168.100.113,123,31.31.74.35,123,udp,-,0.004736,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545466965.619206,CWqUdJ3b8F2irXnGVl,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1533119132.092122,CYDEhEYWXS5SCHyt5,192.168.100.113,37744,128.185.250.50,50,tcp,-,3.122222,0,0,S0,-,-,0,S,3,180,0,0,-,malicious,
1545476368.528739,Crpa6v1jFsaWGDXiR7,192.168.1.195,123,78.108.102.237,123,udp,-,-,-,-,S0,-,-,0,D,1,76,0,0,-,benign,-
1533103151.475171,C2OwXO1eijZM8Thq64,192.168.100.113,123,31.31.74.35,123,udp,-,0.004727,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1533104823.474343,CZtUJ84zGwzW7H2868,192.168.100.113,123,147.231.100.5,123,udp,-,0.001744,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545466986.687682,CPann52M6p4xlMT7zj,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1533110192.476578,CRRWF12WMBcnWntP42,192.168.100.113,123,147.231.100.5,123,udp,-,0.001760,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1533081325.051965,CjcMip1iOiIOwL0X1,192.168.100.113,45036,178.128.185.250,50,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,malicious,
1545466962.758841,CLuGPH2ZyzcyLudrZa,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1545466978.9321,CmraK62QIisXDqMAg4,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1545466968.224468,CTzvDK1lxJPgU795Af,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1545466988.862689,C0vUHo1Kga3cQsCyc,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1545406725.060281,Cs7RPk3zgcvGp20Zve,192.168.1.195,49718,185.244.25.235,6667,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,malicious,
1545451622.457808,CN0WNA1GaoTujuCLfi,192.168.1.195,123,195.113.144.201,123,udp,-,-,-,-,S0,-,-,0,D,1,76,0,0,-,benign,-
1533082545.19723,C7jgcPFcnfImyiCU8,192.168.100.113,35916,128.185.250.50,50,tcp,-,3.136228,0,0,S0,-,-,0,S,3,180,0,0,-,malicious,
1545470952.882026,CGI5l428zMXaeBPO1a,192.168.1.195,54980,185.244.25.235,6667,tcp,irc,35.559237,62,269,S3,-,-,0,ShAdDaf,9,554,6,589,-,malicious,
1533056411.003173,CDlzzI1dTCc5sPTxMf,192.168.100.113,43792,178.128.185.250,50,tcp,-,3.088743,0,0,S0,-,-,0,S,3,180,0,0,-,malicious,
1545466968.282435,CyDTBr3zkYgAmsnU6,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1545410624.457445,CcUlmQkIbL5dIP5Ij,192.168.1.195,123,195.113.144.201,123,udp,-,-,-,-,S0,-,-,0,D,1,76,0,0,-,benign,-
1533064809.471175,CCHFVoF1ZA1kg2X9i,192.168.100.113,123,147.231.100.5,123,udp,-,0.001987,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1533064611.471687,CijipsWfv2knAJoYc,192.168.100.113,123,147.231.100.5,123,udp,-,0.001746,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545466966.554672,C0k5fh1Seyjpfcs3Ai,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1533098419.476551,CQ4QRF16Qv24tKlre8,192.168.100.113,123,81.2.254.224,123,udp,-,0.005977,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1533098397.476564,CH7Wm01S9EitrbXvX3,192.168.100.113,123,147.231.100.5,123,udp,-,0.001731,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545466775.124829,CPEBNz4Pq9vFwJUwRh,192.168.1.195,54552,185.244.25.235,6667,tcp,-,3.133196,0,0,S0,-,-,0,S,3,180,0,0,-,malicious,
1545475311.453689,CXpH3A2hzYttYz62hc,192.168.1.195,123,78.108.102.237,123,udp,-,-,-,-,S0,-,-,0,D,1,76,0,0,-,benign,-
1545466969.02227,CGm7Li9ju9U3jG1j4,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1545416921.326982,Czh9tb2tCaermuL0Wb,192.168.1.195,52702,185.244.25.235,6667,tcp,irc,4.083165,75,243,S3,-,-,0,ShAdDaf,9,567,6,563,-,malicious,
1545457869.457503,CFbbJB18XP5zElAPK8,192.168.1.195,123,147.231.100.5,123,udp,-,-,-,-,S0,-,-,0,D,1,76,0,0,-,benign,-
1545416945.4575,CPVfxAPAzL7KkFBdh,192.168.1.195,123,147.231.100.5,123,udp,-,0.021232,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1533057284.471883,C4O1JB2jqLLkZ786Uk,192.168.100.113,123,147.231.100.5,123,udp,-,0.001994,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545404290.459033,CNa7uF3GLDHsM6tW,192.168.1.195,123,81.2.248.189,123,udp,-,0.005231,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545466985.212265,CI8BW23gKS9lKKe5h9,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1545466971.940108,C8C1yG4jX0dLUTpXYg,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1533072864.474757,CRlC1x4w56dswAqoZa,192.168.100.113,123,147.231.100.5,123,udp,-,0.001990,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545458309.52933,CkEpLS1vOJtnkcsdz2,192.168.1.195,123,81.2.248.189,123,udp,-,-,-,-,S0,-,-,0,D,1,76,0,0,-,benign,-
1545466978.897382,CbXj1P1dykIsEp8puh,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1545467241.37745,Cic3h13c5BXEAX9Bzd,192.168.1.195,54630,185.244.25.235,6667,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,malicious,
1545466981.308757,CKWREg1CtK5wbbE3tf,192.168.1.195,37335,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1545466960.62857,CG3zIO15roVuN48gP8,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1545405148.844855,CGHosV1ipo3MrtWfub,192.168.1.195,49218,185.244.25.235,6667,tcp,irc,1.018420,60,124,RSTR,-,-,0,ShAdfDr,5,328,4,328,-,malicious,
1545466969.30186,CSpHWp4niFiF96FGXl,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1533065945.129064,CEMVSy335DmUafQWQ5,192.168.100.113,44268,178.128.185.250,50,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,malicious,
1533082467.473258,COR8BJ39CJdOkp4T18,192.168.100.113,123,31.31.74.35,123,udp,-,0.004745,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545466983.152694,CVOwsg5veiROJM2I7,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1545429254.454321,CZrkXO2en4SoQU63ii,192.168.1.195,123,147.231.100.5,123,udp,-,0.005995,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1533080013.471208,C0VYsM1Pn9uVJoGLic,192.168.100.113,123,147.231.100.5,123,udp,-,0.001745,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1533069652.738055,Ct3LsP3wK9oEvTEWAi,192.168.100.113,44452,178.128.185.250,50,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,malicious,
1545415040.456882,CWj3MnCrfexAngii,192.168.1.195,123,147.231.100.5,123,udp,-,0.019489,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545466961.738681,CEsqL152ALictDDPb,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1545466969.485761,CwCsF03EXMnPwZzLmg,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1533094534.474402,COYYOl4P6wJQrXPBXc,192.168.100.113,123,147.231.100.5,123,udp,-,0.001738,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545411564.677506,CtnK8w2UyPrrKZmAR,192.168.1.195,60579,192.168.1.1,53,udp,dns,0.000748,39,39,SF,-,-,0,Dd,1,67,1,67,-,benign,-
1545440990.457973,ClaGEaPUUZsUYNXK4,192.168.1.195,123,147.231.100.5,123,udp,-,0.141912,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545410859.466403,CPDRqM1264f0H9ajyi,192.168.1.195,48960,192.168.1.1,53,udp,dns,5.004393,78,0,S0,-,-,0,D,2,134,0,0,-,benign,-
1545466960.739245,CYZGzDkA4BMlKm5Fj,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1545431337.456904,C3C4DaTAzNUqf2a2k,192.168.1.195,123,147.231.100.5,123,udp,-,0.211870,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1533051895.474018,C3jQZH1SQMbW2bm6O6,192.168.100.113,123,31.31.74.35,123,udp,-,0.004985,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545487751.456162,CNvbha39ZJvqgF5edb,192.168.1.195,123,195.113.144.201,123,udp,-,-,-,-,S0,-,-,0,D,1,76,0,0,-,benign,-
1545468291.538007,CQoeHq2fhjillXU9o9,192.168.1.195,54732,185.244.25.235,6667,tcp,-,3.122769,0,0,S0,-,-,0,S,3,180,0,0,-,malicious,
1545488821.722931,CXHR62vjnE6NpSgZ5,192.168.1.195,56988,185.244.25.235,6667,tcp,-,3.098484,0,0,S0,-,-,0,S,3,180,0,0,-,malicious,
1533106202.474377,CjIIue4lZ718X1GTEk,192.168.100.113,123,147.231.100.5,123,udp,-,0.001751,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545407071.456946,C8vCfE4qPWYHhgvMp6,192.168.1.195,123,147.231.100.5,123,udp,-,-,-,-,S0,-,-,0,D,1,76,0,0,-,benign,-
1533069342.657454,C9r3D13Fmnmf06h3rc,192.168.100.113,35256,128.185.250.50,50,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,malicious,
1533125117.474231,CAQRvA12aLIfRFgeW9,192.168.100.113,123,147.231.100.5,123,udp,-,0.001742,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545466985.407414,CwMKuF1kbOCSAFJXEl,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1533086089.475236,CmH2283MASisZBue36,192.168.100.113,123,147.231.100.5,123,udp,-,0.001499,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545412338.458307,Cm01CwHys3cDYlgT5,192.168.1.195,123,195.113.144.201,123,udp,-,-,-,-,S0,-,-,0,D,1,76,0,0,-,benign,-
1533083965.475206,CUkMv92gEWAFJumis9,192.168.100.113,123,37.157.198.150,123,udp,-,0.004732,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1533104476.474119,CTvnnW3qpALu3LhpG1,192.168.100.113,123,81.2.254.224,123,udp,-,0.005744,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1533102150.476238,CDa55h3kJOyVq0Slx2,192.168.100.113,123,80.79.25.111,123,udp,-,0.002248,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545466959.241101,C4NdXy1cRabuaasPyj,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1545438433.45825,CWxFmg4pTLCI8R1zve,192.168.1.195,123,81.2.248.189,123,udp,-,-,-,-,S0,-,-,0,D,1,76,0,0,-,benign,-
1545466975.745429,CcLvbr1DxhQtWBkjgl,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1545445813.390361,CpTaSlaNOPr6IkmWa,192.168.1.195,68,192.168.1.1,67,udp,dhcp,0.226610,345,300,SF,-,-,0,Dd,1,373,1,328,-,benign,-
1545434157.46275,Ce2nkF2Q1hW6rJNr4i,192.168.1.195,123,147.231.100.5,123,udp,-,0.004988,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545466973.145668,CHos9r3yiDATwWEQAc,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1545449238.457007,Cnv61h1yF99Yl9o7m,192.168.1.195,123,147.231.100.5,123,udp,-,0.001497,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1533096567.474649,CaoxIg2zDvdEa3dlF6,192.168.100.113,123,31.31.74.35,123,udp,-,0.004736,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1533077741.675547,CWPSsMB0mb8aNt1I8,192.168.100.113,35676,128.185.250.50,50,tcp,-,3.138957,0,0,S0,-,-,0,S,3,180,0,0,-,malicious,
1533087212.474886,CK97y82vAtMIDfK0W3,192.168.100.113,123,31.31.74.35,123,udp,-,0.004490,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1533094078.474339,CP48Ti2WuxfVWeeQl3,192.168.100.113,123,147.231.100.5,123,udp,-,0.001740,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545423855.526683,CrY9PN2Ix7FsS8S61,192.168.1.195,123,81.2.248.189,123,udp,-,-,-,-,S0,-,-,0,D,1,76,0,0,-,benign,-
1545448646.456904,Cn8d9w4aLzyuNSdV1h,192.168.1.195,123,147.231.100.5,123,udp,-,0.002497,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545411330.459521,CqUPYV3nN3ndMCYWD8,192.168.1.195,52517,192.168.1.1,53,udp,dns,5.001898,78,0,S0,-,-,0,D,2,134,0,0,-,benign,-
1545466959.054213,CCsVy2VdbpgSffWll,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1533062921.476937,CzwcNq2hdsvxqsszg8,192.168.100.113,123,31.31.74.35,123,udp,-,0.004730,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1533044759.470966,CR5SZM3NenBGlhSZ7j,192.168.100.113,123,147.231.100.5,123,udp,-,0.001743,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545440543.458017,CIRmXZ1xnfafHWimid,192.168.1.195,123,81.2.248.189,123,udp,-,-,-,-,S0,-,-,0,D,1,76,0,0,-,benign,-
1533103049.475142,CM29Wq2Qf5zXNDJ4G9,192.168.100.113,123,147.231.100.5,123,udp,-,0.001993,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545410923.466694,CX9FHU3ZrwWBdlQsDe,192.168.1.195,57483,192.168.1.1,53,udp,dns,5.004149,78,0,S0,-,-,0,D,2,134,0,0,-,benign,-
1545474537.33953,C0layM2PsyblPBswy3,192.168.1.195,55202,185.244.25.235,6667,tcp,-,3.158211,0,0,S0,-,-,0,S,3,180,0,0,-,malicious,
1533079026.472044,C3fRcy4C4MeTjmntf9,192.168.100.113,123,81.2.254.224,123,udp,-,0.005739,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1533091556.767207,CuUZhhuogFEapNZi8,192.168.100.113,45548,178.128.185.250,50,tcp,-,3.088993,0,0,S0,-,-,0,S,3,180,0,0,-,malicious,
1545466961.834635,CYST4X3Bf2UFKhgRm,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1533123567.615362,CFWxN31dypo88KgRr7,192.168.100.113,37964,128.185.250.50,50,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,malicious,
1545466977.941677,CCQTX2DpzVKY4u4i9,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1533124394.474598,CtSIzRkltTA6NQuQf,192.168.100.113,123,147.231.100.5,123,udp,-,0.001487,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1533095257.474563,CNae3E3vRRsmCBI7H8,192.168.100.113,123,80.79.25.111,123,udp,-,0.002246,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1533104629.473977,Cd4krOlBAvjupgYLa,192.168.100.113,123,147.231.100.5,123,udp,-,0.001983,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545467672.527782,CxOjXM2ktQBoanZ6X4,192.168.1.195,123,82.113.53.40,123,udp,-,-,-,-,S0,-,-,0,D,1,76,0,0,-,benign,-
1545409458.7093,CWfLxKyxl6UpfBwuh,192.168.1.195,50516,185.244.25.235,6667,tcp,-,3.149458,0,0,S0,-,-,0,S,3,180,0,0,-,malicious,
1533078247.47366,Chnkst39cMBoGR4Fv1,192.168.100.113,123,31.31.74.35,123,udp,-,0.004481,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1533096170.47442,CrX9Sq3hMZP3cEb113,192.168.100.113,123,147.231.100.5,123,udp,-,0.001749,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545466981.660542,Ce8xCx2wPvNmcoRB29,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1545411516.821055,CPwvv4jQvjCPV2odf,192.168.1.195,51030,185.244.25.235,6667,tcp,irc,1.120095,75,243,S3,-,-,0,ShAdDaf,7,447,7,615,-,malicious,
1545424735.45558,CTzwZg1j0Z7xHFlt6f,192.168.1.195,123,147.231.100.5,123,udp,-,0.001497,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545483021.611698,Cq29nE49pbmYJt3RHd,192.168.1.195,56266,185.244.25.235,6667,tcp,-,3.125965,0,0,S0,-,-,0,S,3,180,0,0,-,malicious,
1533126174.334444,CwJRpm1xwkGIRAOWVh,192.168.100.113,47276,178.128.185.250,50,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,malicious,
1545466976.96474,CFJz3o4NhqZKziShng,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1533092104.47633,CHtl1P2UstGUt4CFF1,192.168.100.113,123,147.231.100.5,123,udp,-,0.001750,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1533059824.255211,CSr2XB2cdBVcp7dMR2,192.168.100.113,34780,128.185.250.50,50,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,malicious,
1545414440.461289,Cg3Rt7TwuaFKYrkHd,192.168.1.195,51792,185.244.25.235,6667,tcp,irc,4.259068,75,243,S3,-,-,0,ShAdDaf,9,567,7,615,-,malicious,
1545411577.458471,C7kaMp1ThD90Tidfe5,192.168.1.195,123,81.2.248.189,123,udp,-,-,-,-,S0,-,-,0,D,1,76,0,0,-,benign,-
1545448249.456963,CNEaqb4g8P4mmUwKoe,192.168.1.195,123,147.231.100.5,123,udp,-,0.087199,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1533092458.476051,Ca3nS61VzdDWCnKTq6,192.168.100.113,123,31.31.74.35,123,udp,-,0.004746,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1533077594.474628,CVq4m13IJ28qWK8YNg,192.168.100.113,123,147.231.100.5,123,udp,-,0.002000,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545477310.246632,CTGfzW1LxBM7glduH8,192.168.1.195,55556,185.244.25.235,6667,tcp,-,3.134209,0,0,S0,-,-,0,S,3,180,0,0,-,malicious,
1533060820.474944,CUMx9v1wvwmZACIcm4,192.168.100.113,123,147.231.100.5,123,udp,-,0.001739,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545466977.755032,CQWGxe2utBppSwG32d,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1545405851.459447,Cp6fAZOTewxH3tR0b,192.168.1.195,123,147.231.100.5,123,udp,-,0.011991,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1533081972.472041,CYBJ1cbE9Q9WmyB4g,192.168.100.113,123,147.231.100.5,123,udp,-,0.001744,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1533109570.026922,CkWQc41jQG414wowFf,192.168.100.113,46448,178.128.185.250,50,tcp,-,3.108961,0,0,S0,-,-,0,S,3,180,0,0,-,malicious,
1545466979.131999,Cvvr15Fq2HZrxANMg,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1545466971.706978,CrqEHtwm5h3BTOJX6,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1533077595.47456,CRFLzM1REJX0YDOYv2,192.168.100.113,123,81.2.254.224,123,udp,-,0.005496,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545466978.056361,Cr3RpA2snmmeeLKCk8,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1545483239.617672,CLWFwZ1AHJK1nM6GSb,192.168.1.195,56288,185.244.25.235,6667,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,malicious,
1545434224.462493,Cv0EqZ2kaUZaZLXDs4,192.168.1.195,123,147.231.100.5,123,udp,-,0.015258,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545461468.457659,CzuJu31K6PMR0AQAh8,192.168.1.195,123,82.113.53.35,123,udp,-,-,-,-,S0,-,-,0,D,1,76,0,0,-,benign,-
1533051658.495222,CYDmIC1MvkGggL55za,192.168.100.113,34372,128.185.250.50,50,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,malicious,
1545405920.459394,C2OETO117ZbquUG4v9,192.168.1.195,123,147.231.100.5,123,udp,-,0.187868,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1533076183.476015,CWNx5Y2yhiqvyuhfm7,192.168.100.113,123,37.157.198.150,123,udp,-,0.004745,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545461245.465785,CDW2fu2LP0NbbYMu6g,192.168.1.195,56355,192.168.1.1,53,udp,dns,5.004648,78,0,S0,-,-,0,D,2,134,0,0,-,benign,-
1545404401.383121,CpXXCO3VX4Qx9hcIL2,192.168.1.195,41060,185.244.25.235,80,tcp,-,3.118724,0,0,S0,-,-,0,S,3,180,0,0,-,benign,-
1545466986.915805,CsxKjD12QBwBA3ciMc,192.168.1.195,20624,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1533076235.775595,CcB9gS3LUPH17FutFk,192.168.100.113,35600,128.185.250.50,50,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,malicious,
1545418337.458386,C8VrS71xExFgWqy0D,192.168.1.195,123,195.113.144.201,123,udp,-,-,-,-,S0,-,-,0,D,1,76,0,0,-,benign,-
1545486619.939795,CGvM1V8xH9DawGh3b,192.168.1.195,56724,185.244.25.235,6667,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,malicious,
1533109236.735628,Cc4Osv2CwEBiwqCmT3,192.168.100.113,37248,128.185.250.50,50,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,malicious,
1545466970.51792,Cvs4WZ1anwduRn1VQf,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1533118622.474474,CuZ2oi2fkyI7OVoNmj,192.168.100.113,123,147.231.100.5,123,udp,-,0.001481,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1533117660.47359,CJZCpk4omcT6C73pXa,192.168.100.113,123,31.31.74.35,123,udp,-,0.004979,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545466960.832949,CMsahL28SooUkcX74i,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1545416689.153481,CR3PQx29o30hJkjxIh,192.168.1.195,52616,185.244.25.235,6667,tcp,-,3.106484,0,0,S0,-,-,0,S,3,180,0,0,-,malicious,
1533097603.376029,Ctvqr849ZHVekmRUz6,192.168.100.113,36668,128.185.250.50,50,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,malicious,
1545418522.457088,CkHiDP2inTcyLQmOXi,192.168.1.195,123,147.231.100.5,123,udp,-,0.094945,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1533055315.471695,C09fo2E0whiMCJdp3,192.168.100.113,123,147.231.100.5,123,udp,-,0.001986,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545474934.454495,CESr0v26DUnspBPRj,192.168.1.195,123,77.78.107.252,123,udp,-,-,-,-,S0,-,-,0,D,1,76,0,0,-,benign,-
1545466970.753781,CvgIcARmmnHhBm0B6,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1545466962.041252,CnXd3J2HKAtqs7WmPb,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1533116401.471075,CmsUAj6ONTQBHzBej,192.168.100.113,123,147.231.100.5,123,udp,-,0.001743,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
